date,state,district,pincode,total,anomaly_score
2025-06-01,Meghalaya,West Jaintia Hills,793109,257,-0.12637034409604453
2025-06-01,Gujarat,Banas Kantha,385570,89,-0.13348874985263548
2025-06-01,Uttar Pradesh,Lucknow,226005,223,-0.1467960513912424
2025-06-01,Maharashtra,Thane,400604,237,-0.1467960513912424
2025-06-01,Assam,Cachar,788119,144,-0.14512079759773167
2025-06-01,Maharashtra,Thane,400701,173,-0.14512079759773167
2025-06-01,West Bengal,Kolkata,700016,75,-0.12964798298622116
2025-06-01,Karnataka,Bengaluru Urban,560066,363,-0.15015677733820132
2025-06-01,Tamil Nadu,Vellore,632001,137,-0.12800750033748975
2025-06-01,Assam,Golaghat,785614,214,-0.1467960513912424
2025-06-01,Bihar,Siwan,841237,104,-0.137900529373556
2025-06-01,Karnataka,Bengaluru Urban,560005,141,-0.1473552253844327
2025-06-01,Assam,Cachar,788030,168,-0.1467960513912424
2025-06-01,Madhya Pradesh,Chhatarpur,471105,210,-0.1467960513912424
2025-06-01,Uttar Pradesh,Aligarh,262907,174,-0.1467960513912424
2025-06-01,Assam,Golaghat,785705,130,-0.14178047386103787
2025-06-01,Andhra Pradesh,Spsr Nellore,524304,62,-0.10751371432672963
2025-06-01,Gujarat,Chhotaudepur,391110,141,-0.137900529373556
2025-06-01,Kerala,Thrissur,680307,47,-0.1006227733529741
2025-06-01,West Bengal,Coochbehar,735224,105,-0.137900529373556
2025-06-01,West Bengal,Kolkata,700023,138,-0.1395611128795149
2025-06-01,West Bengal,24 Paraganas North,700125,161,-0.14512079759773167
2025-06-01,Bihar,Katihar,854114,260,-0.1467960513912424
2025-06-01,Karnataka,Bengaluru Urban,560093,123,-0.1367953447723267
2025-06-01,Tamil Nadu,Salem,636010,117,-0.13348874985263548
2025-06-01,Assam,Karimganj,788710,53,-0.10698148743764391
2025-06-01,Assam,Dibrugarh,785675,70,-0.11931427460143651
2025-06-01,Madhya Pradesh,Morena,476444,276,-0.1467960513912424
2025-06-01,Assam,Karimganj,788709,116,-0.1367953447723267
2025-06-01,Karnataka,Bengaluru Urban,560008,115,-0.14400584933460903
2025-06-01,Madhya Pradesh,Alirajpur,457893,187,-0.14512079759773167
2025-06-01,Bihar,Purbi Champaran,845427,236,-0.1467960513912424
2025-06-01,Assam,Nagaon,782450,156,-0.13514036941540308
2025-06-01,Meghalaya,South Garo Hills,794114,143,-0.12582536338432593
2025-06-01,West Bengal,Darjeeling,734001,103,-0.13348874985263548
2025-06-01,Uttar Pradesh,Mathura,281121,136,-0.1467960513912424
2025-06-01,Assam,Cachar,788099,64,-0.11931427460143651
2025-06-01,Karnataka,Bengaluru Urban,560102,163,-0.1467960513912424
2025-06-01,Meghalaya,East Khasi Hills,793002,129,-0.12473650751692833
2025-06-01,Karnataka,Bengaluru Urban,560085,177,-0.14512079759773167
2025-06-01,West Bengal,24 Paraganas North,700110,121,-0.14344894071697056
2025-06-01,West Bengal,Nadia,741502,140,-0.1473552253844327
2025-06-01,West Bengal,Jalpaiguri,735218,85,-0.13019555090518597
2025-06-01,Assam,Dibrugarh,786611,55,-0.09326923049540814
2025-06-01,Assam,Dibrugarh,786003,45,-0.09904114513277484
2025-06-01,Uttar Pradesh,Aligarh,202126,151,-0.14512079759773167
2025-06-01,Tripura,Dhalai,799275,99,-0.13293895455392246
2025-06-01,Assam,Karimganj,788712,155,-0.14847470899941906
2025-06-01,Maharashtra,Satara,415523,201,-0.14512079759773167
2025-06-01,West Bengal,Purba Bardhaman,713126,58,-0.11931427460143651
2025-06-01,Chhattisgarh,Bijapur,494447,191,-0.13845368274177716
2025-06-01,Karnataka,Bengaluru Urban,560099,214,-0.15015677733820132
2025-06-01,Meghalaya,East Khasi Hills,793004,97,-0.1241926318628046
2025-06-01,Madhya Pradesh,Sagar,470227,201,-0.14512079759773167
2025-06-01,Uttar Pradesh,Gorakhpur,273008,178,-0.1395611128795149
2025-06-01,Maharashtra,Thane,400705,91,-0.13348874985263548
2025-06-01,Maharashtra,Thane,400706,148,-0.14122507039275156
2025-06-01,Uttar Pradesh,Aligarh,202155,113,-0.14344894071697056
2025-06-01,West Bengal,Darjeeling,734013,64,-0.11607850055229363
2025-06-01,Meghalaya,East Khasi Hills,793005,170,-0.12093709417764176
2025-06-01,Meghalaya,South West Khasi Hills,793106,145,-0.13845368274177716
2025-06-01,Assam,West Karbi Anglong,782485,132,-0.1367953447723267
2025-06-01,West Bengal,Darjeeling,734008,45,-0.09379217671986673
2025-06-01,West Bengal,24 Paraganas North,743127,147,-0.14512079759773167
2025-06-01,Uttar Pradesh,Bareilly,243202,254,-0.1467960513912424
2025-06-01,Delhi,New Delhi,110003,124,-0.13569165466526867
2025-06-01,Meghalaya,East Khasi Hills,793108,169,-0.12855395795277846
2025-06-01,West Bengal,Darjeeling,734101,51,-0.11392860394472704
2025-06-01,Andhra Pradesh,Spsr Nellore,524305,183,-0.14512079759773167
2025-06-01,Assam,Cachar,788101,120,-0.14400584933460903
2025-06-01,Assam,Cachar,782448,199,-0.15015677733820132
2025-06-01,Karnataka,Bengaluru Urban,560075,117,-0.14011539015597885
2025-06-01,West Bengal,Kolkata,700004,76,-0.11661688443859586
2025-06-01,Assam,Cachar,788104,131,-0.14400584933460903
2025-06-01,Meghalaya,South West Garo Hills,794106,91,-0.13238953111337326
2025-06-01,Andhra Pradesh,Spsr Nellore,524411,109,-0.142336253234862
2025-06-01,Meghalaya,West Garo Hills,794001,108,-0.12039578828515807
2025-06-01,Karnataka,Bengaluru Urban,560038,70,-0.12093709417764176
2025-06-01,Madhya Pradesh,Bhind,477116,253,-0.1467960513912424
2025-06-01,Assam,Cachar,788107,147,-0.14847470899941906
2025-06-01,Assam,Marigaon,782412,45,-0.10964622651467315
2025-06-01,Delhi,South Delhi,110024,70,-0.11985484850896477
2025-06-01,Uttar Pradesh,Kanpur Nagar,209402,127,-0.13845368274177716
2025-06-01,Karnataka,Bengaluru Urban,560061,256,-0.15015677733820132
2025-06-01,Uttar Pradesh,Ayodhya,224188,82,-0.12746141232289776
2025-06-01,Gujarat,Vadodara,391240,98,-0.12800750033748975
2025-06-01,Tamil Nadu,Salem,636015,125,-0.13514036941540308
2025-06-01,Maharashtra,Pune,411014,236,-0.1467960513912424
2025-06-01,Uttar Pradesh,Agra,282003,196,-0.1467960513912424
2025-06-01,Assam,Dibrugarh,786010,184,-0.1307434894264693
2025-06-01,West Bengal,Alipurduar,735211,224,-0.1467960513912424
2025-06-01,Assam,Lakhimpur,787032,137,-0.14847470899941906
2025-06-01,Assam,Kamrup,781354,207,-0.14847470899941906
2025-06-01,Delhi,South Delhi,110017,191,-0.1467960513912424
2025-06-01,Maharashtra,Thane,400709,132,-0.137900529373556
2025-06-01,Andhra Pradesh,Spsr Nellore,524308,85,-0.12910078541891534
2025-06-01,West Bengal,Jalpaiguri,735202,111,-0.12039578828515807
2025-06-01,West Bengal,Kolkata,700039,205,-0.1467960513912424
2025-06-01,Jharkhand,Khunti,835216,250,-0.1467960513912424
2025-06-01,Assam,Sivasagar,785640,80,-0.12746141232289776
2025-06-01,Gujarat,Dohad,389175,200,-0.14847470899941906
2025-06-01,Andhra Pradesh,Spsr Nellore,524309,80,-0.12256321103160595
2025-06-01,Assam,Marigaon,782104,62,-0.11931427460143651
2025-06-01,Assam,Jorhat,785630,56,-0.11607850055229352
2025-06-01,Tamil Nadu,Sivaganga,630302,93,-0.12691569365902045
2025-06-01,Karnataka,Bengaluru Urban,560034,53,-0.11661688443859586
2025-06-01,Karnataka,Bengaluru Urban,562125,209,-0.1467960513912424
2025-06-01,West Bengal,24 Paraganas North,743423,227,-0.1467960513912424
2025-06-01,Bihar,Jamui,811301,203,-0.1467960513912424
2025-06-01,Tamil Nadu,Madurai,625106,88,-0.12800750033748975
2025-06-01,Andhra Pradesh,Spsr Nellore,524322,125,-0.14344894071697056
2025-06-01,Gujarat,Mahisagar,389260,161,-0.14400584933460903
2025-07-01,Arunachal Pradesh,West Kameng,790101,83,-0.1319543179036018
2025-07-01,Himachal Pradesh,Kullu,175101,114,-0.14078512024080791
2025-07-01,Maharashtra,Solapur,413113,94,-0.13912205481466045
2025-07-01,West Bengal,Alipurduar,736202,200,-0.14747124117233712
2025-07-01,Assam,Kamrup Metro,782402,140,-0.13360281977638588
2025-07-01,Delhi,South Delhi,110029,88,-0.12921423958542577
2025-07-01,West Bengal,Darjeeling,734010,208,-0.15027318626418262
2025-07-01,Assam,Sivasagar,785640,194,-0.1491512706448176
2025-07-01,Assam,Jorhat,785633,46,-0.09092073791261557
2025-07-01,Gujarat,Chhotaudepur,391140,105,-0.14245156471704912
2025-07-01,Andhra Pradesh,Spsr Nellore,524345,130,-0.1452364998313429
2025-07-01,Odisha,Khordha,751024,87,-0.13470368141597255
2025-07-01,Assam,Dibrugarh,786613,112,-0.13250344678521309
2025-07-01,Meghalaya,Kamrup,781131,143,-0.11580984969780661
2025-07-01,Karnataka,Bengaluru Urban,562157,69,-0.11888607134680484
2025-07-01,Gujarat,Kachchh,370421,88,-0.13305294732562634
2025-07-01,Assam,Dibrugarh,786003,162,-0.14747124117233712
2025-07-01,Meghalaya,Ri Bhoi,793101,119,-0.12066680244291295
2025-07-01,Assam,Kamrup,781125,80,-0.12921423958542577
2025-07-01,Gujarat,Patan,384241,122,-0.14356440834111905
2025-07-01,Assam,Tinsukia,786171,202,-0.1491512706448176
2025-07-01,West Bengal,Nadia,741253,102,-0.12866733538371444
2025-07-01,West Bengal,24 Paraganas North,743263,227,-0.15083471363528544
2025-07-01,Assam,Kamrup Metro,781006,60,-0.11511430077169149
2025-07-01,Assam,Dibrugarh,786611,139,-0.12050802089094481
2025-07-01,Delhi,New Delhi,110061,150,-0.1485908818829772
2025-07-01,Meghalaya,East Khasi Hills,793021,198,-0.12648341510333883
2025-07-01,Tamil Nadu,Chengalpattu,600130,58,-0.11403992901909688
2025-07-01,Nagaland,Peren,797110,159,-0.13635776950135403
2025-07-01,Jharkhand,Ranchi,835205,118,-0.14356440834111905
2025-07-01,Meghalaya,North Garo Hills,794108,244,-0.13470368141597255
2025-07-01,Gujarat,Amreli,364522,67,-0.12213326594509466
2025-07-01,West Bengal,24 Paraganas North,700049,134,-0.1457946182962524
2025-07-01,Delhi,South Delhi,110065,201,-0.14691198871100075
2025-07-01,Assam,Cachar,788117,127,-0.14467875885403314
2025-07-01,Kerala,Thiruvananthapuram,695310,51,-0.0734728745457881
2025-07-01,Telangana,Hyderabad,500029,163,-0.1457946182962524
2025-07-01,Gujarat,Devbhumi Dwarka,360510,148,-0.13967603492992986
2025-07-01,Maharashtra,Ahmednagar,414105,172,-0.14747124117233712
2025-07-01,Assam,Tinsukia,786125,169,-0.14635311450425093
2025-07-01,Assam,West Karbi Anglong,782486,197,-0.15027318626418262
2025-07-01,Maharashtra,Mumbai Suburban,400059,205,-0.14635311450425093
2025-07-01,Karnataka,Bengaluru Urban,560004,175,-0.14467875885403314
2025-07-01,Assam,Kamrup,781120,65,-0.11511430077169149
2025-07-01,Assam,Dibrugarh,786001,238,-0.15083471363528544
2025-07-01,West Bengal,24 Paraganas North,700056,98,-0.13360281977638588
2025-07-01,West Bengal,24 Paraganas North,743127,188,-0.14747124117233712
2025-07-01,Assam,Golaghat,785625,177,-0.14467875885403314
2025-07-01,Karnataka,Bengaluru Urban,560048,240,-0.15083471363528544
2025-07-01,West Bengal,Nadia,741402,104,-0.13415306438920627
2025-07-01,Telangana,Hyderabad,500032,165,-0.14691198871100075
2025-07-01,Assam,Dibrugarh,786191,71,-0.12267574778895729
2025-07-01,Gujarat,Chhotaudepur,391135,193,-0.15027318626418262
2025-07-01,Gujarat,Porbandar,360570,65,-0.11619012731880829
2025-07-01,Andhra Pradesh,Spsr Nellore,524411,147,-0.1457946182962524
2025-07-01,West Bengal,Nadia,741201,183,-0.14467875885403314
2025-07-01,Jharkhand,Ranchi,835222,295,-0.15083471363528544
2025-07-01,Assam,Jorhat,785001,158,-0.14023038998739012
2025-07-01,Karnataka,Bengaluru Urban,560001,105,-0.14078512024080791
2025-07-01,West Bengal,Alipurduar,736182,148,-0.13967603492992986
2025-07-01,Uttar Pradesh,Lucknow,226018,215,-0.14747124117233712
2025-07-01,Assam,Tinsukia,786182,173,-0.14747124117233712
2025-07-01,Assam,Dibrugarh,786012,75,-0.12159115101288598
2025-07-01,Karnataka,Bengaluru Urban,562106,158,-0.1418957073514412
2025-07-01,Tamil Nadu,Chennai,600119,162,-0.14635311450425093
2025-07-01,Maharashtra,Mumbai,400022,218,-0.14635311450425093
2025-07-01,West Bengal,Alipurduar,735208,39,-0.08607498381175327
2025-07-01,Assam,Tinsukia,786156,310,-0.15083471363528544
2025-07-01,Gujarat,Porbandar,360579,134,-0.14300779829539956
2025-07-01,Gujarat,Amreli,364515,177,-0.14300779829539956
2025-07-01,Karnataka,Bengaluru Urban,560037,400,-0.15083471363528544
2025-07-01,West Bengal,Jalpaiguri,735206,69,-0.10141518934756666
2025-07-01,Meghalaya,East Khasi Hills,793005,248,-0.1358060337197351
2025-07-01,Gujarat,Sabar Kantha,383205,155,-0.14467875885403314
2025-07-01,West Bengal,Darjeeling,734013,87,-0.12757463643835198
2025-07-01,Maharashtra,Mumbai Suburban,400074,224,-0.14635311450425093
2025-07-01,Meghalaya,East Khasi Hills,793009,235,-0.1131242947345038
2025-07-01,Assam,Jorhat,785636,93,-0.12757463643835198
2025-07-01,West Bengal,24 Paraganas North,743249,155,-0.14747124117233712
2025-07-01,Mizoram,Lunglei,796770,135,-0.14412139510900646
2025-07-01,Assam,West Karbi Anglong,782485,185,-0.15083471363528544
2025-07-01,Delhi,Central Delhi,110054,146,-0.1418957073514412
2025-07-01,Assam,Dibrugarh,785675,228,-0.15083471363528544
2025-07-01,Punjab,Kapurthala,144401,221,-0.1480308721442687
2025-07-01,West Bengal,Jalpaiguri,735202,199,-0.1485908818829772
2025-07-01,Meghalaya,East Khasi Hills,793017,125,-0.12648341510333883
2025-07-01,Assam,Kamrup,781103,175,-0.13967603492992986
2025-07-01,Assam,Dibrugarh,786101,196,-0.14747124117233712
2025-07-01,Meghalaya,West Jaintia Hills,793109,249,-0.12648341510333883
2025-07-01,Uttar Pradesh,Fatehpur,212663,256,-0.14635311450425093
2025-07-01,Karnataka,Bengaluru Urban,560008,146,-0.14747124117233712
2025-07-01,Assam,Kamrup Metro,781038,64,-0.12213326594509466
2025-07-01,Jharkhand,Dumka,814119,188,-0.14635311450425093
2025-07-01,Assam,Kamrup Metro,782403,108,-0.1297615139402417
2025-07-01,Karnataka,Bengaluru Urban,560092,110,-0.1418957073514412
2025-07-01,Assam,Lakhimpur,784161,84,-0.12921423958542577
2025-07-01,Gujarat,Ahmadabad,380015,239,-0.14747124117233712
2025-07-01,Karnataka,Bengaluru Urban,560041,132,-0.14467875885403314
2025-07-01,Haryana,Gurugram,122004,202,-0.14356440834111905
2025-07-01,Assam,Lakhimpur,787032,201,-0.15083471363528544
2025-07-01,Gujarat,Jamnagar,361012,121,-0.14356440834111905
2025-07-01,West Bengal,Darjeeling,734427,137,-0.13856844938798696
2025-07-01,Assam,Kamrup,781380,171,-0.1457946182962524
2025-07-01,Assam,Tinsukia,786150,73,-0.09757173841994782
2025-07-01,Karnataka,Bengaluru Urban,560099,241,-0.1491512706448176
2025-07-01,Uttar Pradesh,Kheri,262906,207,-0.14747124117233712
2025-07-01,Gujarat,Anand,387115,128,-0.13967603492992986
2025-07-01,Meghalaya,East Khasi Hills,793008,255,-0.13525467110874012
2025-07-01,Meghalaya,East Khasi Hills,793006,181,-0.14300779829539956
2025-07-01,Maharashtra,Sangli,416413,222,-0.14635311450425093
2025-07-01,West Bengal,Jalpaiguri,735135,300,-0.15027318626418262
2025-07-01,Madhya Pradesh,Gwalior,475001,272,-0.14635311450425093
2025-07-01,Karnataka,Bengaluru Urban,560103,183,-0.15083471363528544
2025-07-01,Assam,Golaghat,785612,347,-0.15083471363528544
2025-07-01,West Bengal,Nadia,741501,180,-0.14747124117233712
2025-07-01,Maharashtra,Mumbai Suburban,400076,111,-0.138015218396486
2025-07-01,Maharashtra,Pune,412211,128,-0.14467875885403314
2025-07-01,Assam,Jorhat,785108,83,-0.1314055604294183
2025-07-01,Karnataka,Bengaluru Urban,560017,112,-0.13912205481466045
2025-07-01,Punjab,Ludhiana,141012,138,-0.14356440834111905
2025-07-01,Gujarat,Gandhinagar,382735,76,-0.12104940274416787
2025-07-01,Assam,Golaghat,785603,238,-0.1491512706448176
2025-07-01,Assam,Golaghat,785703,92,-0.13912205481466045
2025-07-01,Tamil Nadu,Chennai,600115,108,-0.14356440834111905
2025-07-01,West Bengal,24 Paraganas North,700124,135,-0.1457946182962524
2025-07-01,Gujarat,Anand,388307,116,-0.13856844938798696
2025-07-01,Maharashtra,Pune,411023,141,-0.13856844938798696
2025-07-01,Assam,Karimganj,788709,184,-0.14747124117233712
2025-07-01,Gujarat,Banas Kantha,385560,129,-0.14467875885403314
2025-07-01,West Bengal,24 Paraganas North,743235,186,-0.14747124117233712
2025-07-01,Assam,Jorhat,785006,79,-0.13030915869868764
2025-07-01,Haryana,Gurugram,122002,199,-0.1491512706448176
2025-07-01,Uttar Pradesh,Meerut,250344,250,-0.14747124117233712
2025-07-01,Gujarat,Banas Kantha,385130,190,-0.14635311450425093
2025-07-01,Delhi,New Delhi,110057,100,-0.13415306438920627
2025-07-01,Meghalaya,East Khasi Hills,793014,65,-0.10300164119899546
2025-07-01,Karnataka,Bidar,585437,169,-0.14467875885403314
2025-07-01,Gujarat,Sabar Kantha,383255,226,-0.1485908818829772
2025-07-01,Gujarat,Bhavnagar,364310,149,-0.13250344678521309
2025-07-01,Gujarat,Kachchh,370410,69,-0.11296701009376786
2025-07-01,Delhi,New Delhi,110021,128,-0.14635311450425093
2025-07-01,Assam,Dhemaji,787061,214,-0.15027318626418262
2025-07-01,Gujarat,Ahmadabad,382421,196,-0.14635311450425093
2025-07-01,Assam,Jorhat,785616,85,-0.128120801084752
2025-07-01,West Bengal,Nadia,741222,244,-0.14747124117233712
2025-07-01,Assam,Kamrup,781122,123,-0.13967603492992986
2025-07-01,Uttar Pradesh,Jhansi,284304,167,-0.14747124117233712
2025-07-01,Gujarat,Banas Kantha,385555,289,-0.14747124117233712
2025-07-01,West Bengal,24 Paraganas North,743287,86,-0.1314055604294183
2025-07-01,Assam,Karimganj,788726,99,-0.13856844938798696
2025-07-01,West Bengal,Darjeeling,734008,64,-0.1194263554398397
2025-07-01,Karnataka,Bengaluru Urban,560035,285,-0.15083471363528544
2025-07-01,Meghalaya,East Khasi Hills,793010,167,-0.1131242947345038
2025-07-01,Sikkim,West Sikkim,737111,171,-0.14078512024080791
2025-07-01,Assam,Hailakandi,788165,117,-0.13967603492992986
2025-07-01,West Bengal,Kalimpong,734301,189,-0.15083471363528544
2025-07-01,Sikkim,South Sikkim,737121,260,-0.14747124117233712
2025-07-01,Assam,Dhemaji,787034,155,-0.1480308721442687
2025-07-01,Punjab,Ludhiana,141002,110,-0.13250344678521309
2025-07-01,Assam,Baksa,781344,73,-0.12484934925009838
2025-07-01,Assam,Goalpara,783134,176,-0.15027318626418262
2025-07-01,Assam,Cachar,788802,189,-0.14300779829539956
2025-07-01,Karnataka,Bengaluru Urban,560093,114,-0.14300779829539956
2025-07-01,Karnataka,Bengaluru Urban,560010,178,-0.1485908818829772
2025-07-01,Assam,Lakhimpur,787056,143,-0.14023038998739012
2025-07-01,Assam,Golaghat,785613,134,-0.14635311450425093
2025-07-01,Uttar Pradesh,Varanasi,221112,162,-0.14635311450425093
2025-07-01,West Bengal,24 Paraganas North,700119,261,-0.14747124117233712
2025-07-01,Nagaland,Dimapur,797115,154,-0.14300779829539956
2025-07-01,Goa,North Goa,403001,42,-0.0928549906066678
2025-07-01,Meghalaya,East Khasi Hills,793022,186,-0.11904453093736023
2025-07-01,Assam,Sivasagar,785697,57,-0.11780659918914349
2025-07-01,Assam,Nagaon,782450,236,-0.15083471363528544
2025-07-01,West Bengal,Darjeeling,734105,49,-0.09179315589166503
2025-07-01,Delhi,South Delhi,110016,116,-0.13912205481466045
2025-07-01,Gujarat,Mahesana,384355,205,-0.14467875885403314
2025-07-01,Gujarat,Dang,394716,186,-0.1491512706448176
2025-07-01,Gujarat,Bhavnagar,364130,172,-0.1457946182962524
2025-07-01,Jharkhand,Ranchi,834003,144,-0.1457946182962524
2025-07-01,West Bengal,24 Paraganas North,743271,61,-0.11672858675580855
2025-07-01,West Bengal,Darjeeling,734003,286,-0.15083471363528544
2025-07-01,Uttar Pradesh,Lucknow,226004,297,-0.14747124117233712
2025-07-01,West Bengal,24 Paraganas North,743262,111,-0.14078512024080791
2025-07-01,Uttar Pradesh,Moradabad,244411,86,-0.13250344678521309
2025-07-01,Assam,Chirang,783394,102,-0.14300779829539956
2025-07-01,West Bengal,24 Paraganas North,743145,169,-0.14747124117233712
2025-07-01,West Bengal,Kolkata,700007,104,-0.13525467110874012
2025-07-01,Mizoram,Champhai,796321,172,-0.14691198871100075
2025-07-01,Gujarat,Kachchh,370150,84,-0.13360281977638588
2025-07-01,Kerala,Kannur,670003,70,-0.11888607134680484
2025-07-01,Karnataka,Bengaluru Urban,560046,89,-0.138015218396486
2025-07-01,Assam,Tinsukia,786160,98,-0.1297615139402417
2025-07-01,Delhi,South Delhi,110024,104,-0.1418957073514412
2025-07-01,Delhi,New Delhi,110003,212,-0.14747124117233712
2025-07-01,Assam,Cachar,788102,151,-0.14691198871100075
2025-07-01,West Bengal,Alipurduar,736206,179,-0.14635311450425093
2025-07-01,Chhattisgarh,Sukma,494114,149,-0.13967603492992986
2025-07-01,West Bengal,Darjeeling,734101,116,-0.14412139510900646
2025-07-01,Punjab,Ludhiana,142026,151,-0.14078512024080791
2025-07-01,Meghalaya,West Garo Hills,794101,121,-0.12593835791519847
2025-07-01,Gujarat,Devbhumi Dwarka,360590,89,-0.13305294732562634
2025-07-01,Karnataka,Bengaluru Urban,560085,222,-0.14747124117233712
2025-07-01,Gujarat,Jamnagar,361170,108,-0.13250344678521309
2025-07-01,Assam,Dhemaji,787035,62,-0.1044357252780942
2025-07-01,Assam,Cachar,788098,214,-0.1457946182962524
2025-07-01,Telangana,Hyderabad,500027,160,-0.14467875885403314
2025-07-01,Assam,Jorhat,785630,142,-0.1480308721442687
2025-07-01,Maharashtra,Pune,412218,100,-0.13967603492992986
2025-07-01,Telangana,Hyderabad,500047,172,-0.14467875885403314
2025-07-01,Gujarat,Panch Mahals,389350,217,-0.14747124117233712
